ccode,year,gender,age,broad_sector,sector21,geo,population
CIV,2023,male,21,Industry,Construction,urban,3668.0
CIV,2023,male,22,Industry,Construction,rural,921.0
CIV,2023,male,22,Industry,Construction,urban,3545.0
CIV,2023,male,23,Industry,Construction,rural,886.0
CIV,2023,male,23,Industry,Construction,urban,3410.0
CIV,2023,male,24,Industry,Construction,rural,849.0
CIV,2023,male,24,Industry,Construction,urban,3269.0
CIV,2024,male,15,Industry,Construction,rural,1337.0
CIV,2024,male,15,Industry,Construction,urban,5146.0
CIV,2024,male,16,Industry,Construction,rural,1310.0
CIV,2024,male,16,Industry,Construction,urban,5045.0
CIV,2024,male,17,Industry,Construction,rural,1282.0
CIV,2024,male,17,Industry,Construction,urban,4936.0
CIV,2024,male,18,Industry,Construction,rural,1251.0
CIV,2024,male,18,Industry,Construction,urban,4817.0
CIV,2024,male,19,Industry,Construction,rural,1218.0
CIV,2024,male,19,Industry,Construction,urban,4689.0
CIV,2024,male,20,Industry,Construction,rural,1185.0
CIV,2024,male,20,Industry,Construction,urban,4561.0
CIV,2024,male,21,Industry,Construction,rural,1152.0
CIV,2024,male,21,Industry,Construction,urban,4433.0
CIV,2024,male,22,Industry,Construction,rural,1115.0
CIV,2024,male,22,Industry,Construction,urban,4294.0
CIV,2024,male,23,Industry,Construction,rural,1075.0
CIV,2024,male,23,Industry,Construction,urban,4137.0
CIV,2024,male,24,Industry,Construction,rural,1032.0
CIV,2024,male,24,Industry,Construction,urban,3971.0
CIV,2025,male,15,Industry,Construction,rural,1396.0
CIV,2025,male,15,Industry,Construction,urban,5419.0
CIV,2025,male,16,Industry,Construction,rural,1369.0
CIV,2025,male,16,Industry,Construction,urban,5313.0
CIV,2025,male,17,Industry,Construction,rural,1340.0
CIV,2025,male,17,Industry,Construction,urban,5202.0
CIV,2025,male,18,Industry,Construction,rural,1310.0
CIV,2025,male,18,Industry,Construction,urban,5082.0
CIV,2025,male,19,Industry,Construction,rural,1277.0
CIV,2025,male,19,Industry,Construction,urban,4957.0
CIV,2025,male,20,Industry,Construction,rural,1245.0
CIV,2025,male,20,Industry,Construction,urban,4830.0
CIV,2025,male,21,Industry,Construction,rural,1212.0
CIV,2025,male,21,Industry,Construction,urban,4703.0
CIV,2025,male,22,Industry,Construction,rural,1176.0
CIV,2025,male,22,Industry,Construction,urban,4563.0
CIV,2025,male,23,Industry,Construction,rural,1135.0
CIV,2025,male,23,Industry,Construction,urban,4406.0
CIV,2025,male,24,Industry,Construction,rural,1092.0
CIV,2025,male,24,Industry,Construction,urban,4238.0
CIV,2015,male,15,Services,Education,rural,135.0
CIV,2015,male,15,Services,Education,urban,621.0
CIV,2015,male,16,Services,Education,rural,132.0
CIV,2015,male,16,Services,Education,urban,607.0
CIV,2015,male,17,Services,Education,rural,128.0
CIV,2015,male,17,Services,Education,urban,589.0
CIV,2015,male,18,Services,Education,rural,123.0
CIV,2015,male,18,Services,Education,urban,564.0
CIV,2015,male,19,Services,Education,rural,116.0
CIV,2015,male,19,Services,Education,urban,536.0
CIV,2015,male,20,Services,Education,rural,110.0
CIV,2015,male,20,Services,Education,urban,508.0
CIV,2015,male,21,Services,Education,rural,104.0
CIV,2015,male,21,Services,Education,urban,479.0
CIV,2015,male,22,Services,Education,rural,98.0
CIV,2015,male,22,Services,Education,urban,453.0
CIV,2015,male,23,Services,Education,rural,93.0
CIV,2015,male,23,Services,Education,urban,431.0
CIV,2015,male,24,Services,Education,rural,89.0
CIV,2015,male,24,Services,Education,urban,412.0
CIV,2016,male,15,Services,Education,rural,103.0
CIV,2016,male,15,Services,Education,urban,520.0
CIV,2016,male,16,Services,Education,rural,101.0
CIV,2016,male,16,Services,Education,urban,510.0
CIV,2016,male,17,Services,Education,rural,98.0
CIV,2016,male,17,Services,Education,urban,496.0
CIV,2016,male,18,Services,Education,rural,94.0
CIV,2016,male,18,Services,Education,urban,477.0
CIV,2016,male,19,Services,Education,rural,90.0
CIV,2016,male,19,Services,Education,urban,453.0
CIV,2016,male,20,Services,Education,rural,85.0
CIV,2016,male,20,Services,Education,urban,431.0
CIV,2016,male,21,Services,Education,rural,81.0
CIV,2016,male,21,Services,Education,urban,407.0
CIV,2016,male,22,Services,Education,rural,76.0
CIV,2016,male,22,Services,Education,urban,386.0
CIV,2016,male,23,Services,Education,rural,73.0
CIV,2016,male,23,Services,Education,urban,368.0
CIV,2016,male,24,Services,Education,rural,70.0
CIV,2016,male,24,Services,Education,urban,351.0
CIV,2017,male,15,Services,Education,rural,279.0
CIV,2017,male,15,Services,Education,urban,1427.0
CIV,2017,male,16,Services,Education,rural,274.0
CIV,2017,male,16,Services,Education,urban,1400.0
CIV,2017,male,17,Services,Education,rural,267.0
CIV,2017,male,17,Services,Education,urban,1364.0
CIV,2017,male,18,Services,Education,rural,257.0
CIV,2017,male,18,Services,Education,urban,1313.0
CIV,2017,male,19,Services,Education,rural,245.0
CIV,2017,male,19,Services,Education,urban,1253.0
CIV,2017,male,20,Services,Education,rural,234.0
CIV,2017,male,20,Services,Education,urban,1194.0
CIV,2017,male,21,Services,Education,rural,222.0
CIV,2017,male,21,Services,Education,urban,1134.0
CIV,2017,male,22,Services,Education,rural,211.0
CIV,2017,male,22,Services,Education,urban,1078.0
CIV,2017,male,23,Services,Education,rural,201.0
CIV,2017,male,23,Services,Education,urban,1029.0
CIV,2017,male,24,Services,Education,rural,193.0
CIV,2017,male,24,Services,Education,urban,984.0
CIV,2018,male,15,Services,Education,rural,382.0
CIV,2018,male,15,Services,Education,urban,1031.0
CIV,2018,male,16,Services,Education,rural,375.0
CIV,2018,male,16,Services,Education,urban,1011.0
CIV,2018,male,17,Services,Education,rural,365.0
CIV,2018,male,17,Services,Education,urban,986.0
CIV,2018,male,18,Services,Education,rural,352.0
CIV,2018,male,18,Services,Education,urban,951.0
CIV,2018,male,19,Services,Education,rural,337.0
CIV,2018,male,19,Services,Education,urban,910.0
CIV,2018,male,20,Services,Education,rural,322.0
CIV,2018,male,20,Services,Education,urban,871.0
CIV,2018,male,21,Services,Education,rural,308.0
CIV,2018,male,21,Services,Education,urban,830.0
CIV,2018,male,22,Services,Education,rural,293.0
CIV,2018,male,22,Services,Education,urban,792.0
CIV,2018,male,23,Services,Education,rural,280.0
CIV,2018,male,23,Services,Education,urban,757.0
CIV,2018,male,24,Services,Education,rural,268.0
CIV,2018,male,24,Services,Education,urban,725.0
CIV,2019,male,15,Services,Education,rural,426.0
CIV,2019,male,15,Services,Education,urban,704.0
CIV,2019,male,16,Services,Education,rural,417.0
CIV,2019,male,16,Services,Education,urban,689.0
CIV,2019,male,17,Services,Education,rural,406.0
CIV,2019,male,17,Services,Education,urban,672.0
CIV,2019,male,18,Services,Education,rural,392.0
CIV,2019,male,18,Services,Education,urban,649.0
CIV,2019,male,19,Services,Education,rural,377.0
CIV,2019,male,19,Services,Education,urban,623.0
CIV,2019,male,20,Services,Education,rural,361.0
CIV,2019,male,20,Services,Education,urban,598.0
CIV,2019,male,21,Services,Education,rural,346.0
CIV,2019,male,21,Services,Education,urban,573.0
CIV,2019,male,22,Services,Education,rural,331.0
CIV,2019,male,22,Services,Education,urban,548.0
CIV,2019,male,23,Services,Education,rural,317.0
CIV,2019,male,23,Services,Education,urban,525.0
CIV,2019,male,24,Services,Education,rural,304.0
CIV,2019,male,24,Services,Education,urban,503.0
CIV,2020,male,15,Services,Education,rural,328.0
CIV,2020,male,15,Services,Education,urban,746.0
CIV,2020,male,16,Services,Education,rural,320.0
CIV,2020,male,16,Services,Education,urban,728.0
CIV,2020,male,17,Services,Education,rural,311.0
CIV,2020,male,17,Services,Education,urban,708.0
CIV,2020,male,18,Services,Education,rural,301.0
CIV,2020,male,18,Services,Education,urban,685.0
CIV,2020,male,19,Services,Education,rural,290.0
CIV,2020,male,19,Services,Education,urban,659.0
CIV,2020,male,20,Services,Education,rural,279.0
CIV,2020,male,20,Services,Education,urban,634.0
CIV,2020,male,21,Services,Education,rural,268.0
CIV,2020,male,21,Services,Education,urban,609.0
CIV,2020,male,22,Services,Education,rural,257.0
CIV,2020,male,22,Services,Education,urban,584.0
CIV,2020,male,23,Services,Education,rural,247.0
CIV,2020,male,23,Services,Education,urban,561.0
CIV,2020,male,24,Services,Education,rural,237.0
CIV,2020,male,24,Services,Education,urban,539.0
CIV,2021,male,15,Services,Education,rural,228.0
CIV,2021,male,15,Services,Education,urban,748.0
CIV,2021,male,16,Services,Education,rural,223.0
CIV,2021,male,16,Services,Education,urban,732.0
CIV,2021,male,17,Services,Education,rural,217.0
CIV,2021,male,17,Services,Education,urban,713.0
CIV,2021,male,18,Services,Education,rural,211.0
CIV,2021,male,18,Services,Education,urban,692.0
CIV,2021,male,19,Services,Education,rural,204.0
CIV,2021,male,19,Services,Education,urban,668.0
CIV,2021,male,20,Services,Education,rural,197.0
CIV,2021,male,20,Services,Education,urban,645.0
CIV,2021,male,21,Services,Education,rural,190.0
CIV,2021,male,21,Services,Education,urban,622.0
CIV,2021,male,22,Services,Education,rural,183.0
CIV,2021,male,22,Services,Education,urban,598.0
CIV,2021,male,23,Services,Education,rural,175.0
CIV,2021,male,23,Services,Education,urban,575.0
CIV,2021,male,24,Services,Education,rural,168.0
CIV,2021,male,24,Services,Education,urban,551.0
CIV,2022,male,15,Services,Education,rural,139.0
CIV,2022,male,15,Services,Education,urban,720.0
CIV,2022,male,16,Services,Education,rural,136.0
CIV,2022,male,16,Services,Education,urban,705.0
CIV,2022,male,17,Services,Education,rural,133.0
CIV,2022,male,17,Services,Education,urban,688.0
CIV,2022,male,18,Services,Education,rural,129.0
CIV,2022,male,18,Services,Education,urban,669.0
CIV,2022,male,19,Services,Education,rural,125.0
CIV,2022,male,19,Services,Education,urban,649.0
CIV,2022,male,20,Services,Education,rural,121.0
CIV,2022,male,20,Services,Education,urban,628.0
CIV,2022,male,21,Services,Education,rural,117.0
CIV,2022,male,21,Services,Education,urban,607.0
CIV,2022,male,22,Services,Education,rural,113.0
CIV,2022,male,22,Services,Education,urban,586.0
CIV,2022,male,23,Services,Education,rural,109.0
CIV,2022,male,23,Services,Education,urban,562.0
CIV,2022,male,24,Services,Education,rural,104.0
CIV,2022,male,24,Services,Education,urban,539.0
CIV,2023,male,15,Services,Education,rural,70.0
CIV,2023,male,15,Services,Education,urban,362.0
CIV,2023,male,16,Services,Education,rural,69.0
CIV,2023,male,16,Services,Education,urban,354.0
CIV,2023,male,17,Services,Education,rural,67.0
CIV,2023,male,17,Services,Education,urban,347.0
CIV,2023,male,18,Services,Education,rural,65.0
CIV,2023,male,18,Services,Education,urban,338.0
CIV,2023,male,19,Services,Education,rural,64.0
CIV,2023,male,19,Services,Education,urban,328.0
CIV,2023,male,20,Services,Education,rural,62.0
CIV,2023,male,20,Services,Education,urban,318.0
CIV,2023,male,21,Services,Education,rural,60.0
CIV,2023,male,21,Services,Education,urban,309.0
CIV,2023,male,22,Services,Education,rural,58.0
CIV,2023,male,22,Services,Education,urban,298.0
CIV,2023,male,23,Services,Education,rural,56.0
CIV,2023,male,23,Services,Education,urban,287.0
CIV,2023,male,24,Services,Education,rural,53.0
CIV,2023,male,24,Services,Education,urban,276.0
CIV,2024,male,15,Services,Education,rural,65.0
CIV,2024,male,15,Services,Education,urban,336.0
CIV,2024,male,16,Services,Education,rural,64.0
CIV,2024,male,16,Services,Education,urban,329.0
CIV,2024,male,17,Services,Education,rural,62.0
CIV,2024,male,17,Services,Education,urban,323.0
CIV,2024,male,18,Services,Education,rural,61.0
CIV,2024,male,18,Services,Education,urban,314.0
CIV,2024,male,19,Services,Education,rural,59.0
CIV,2024,male,19,Services,Education,urban,306.0
CIV,2024,male,20,Services,Education,rural,58.0
CIV,2024,male,20,Services,Education,urban,297.0
CIV,2024,male,21,Services,Education,rural,56.0
CIV,2024,male,21,Services,Education,urban,289.0
CIV,2024,male,22,Services,Education,rural,54.0
CIV,2024,male,22,Services,Education,urban,281.0
CIV,2024,male,23,Services,Education,rural,52.0
CIV,2024,male,23,Services,Education,urban,270.0
CIV,2024,male,24,Services,Education,rural,50.0
CIV,2024,male,24,Services,Education,urban,260.0
CIV,2025,male,15,Services,Education,rural,66.0
CIV,2025,male,15,Services,Education,urban,348.0
CIV,2025,male,16,Services,Education,rural,65.0
CIV,2025,male,16,Services,Education,urban,341.0
CIV,2025,male,17,Services,Education,rural,63.0
CIV,2025,male,17,Services,Education,urban,335.0
CIV,2025,male,18,Services,Education,rural,62.0
CIV,2025,male,18,Services,Education,urban,327.0
CIV,2025,male,19,Services,Education,rural,60.0
CIV,2025,male,19,Services,Education,urban,319.0
CIV,2025,male,20,Services,Education,rural,59.0
CIV,2025,male,20,Services,Education,urban,310.0
CIV,2025,male,21,Services,Education,rural,57.0
CIV,2025,male,21,Services,Education,urban,303.0
CIV,2025,male,22,Services,Education,rural,56.0
CIV,2025,male,22,Services,Education,urban,293.0
CIV,2025,male,23,Services,Education,rural,54.0
CIV,2025,male,23,Services,Education,urban,283.0
CIV,2025,male,24,Services,Education,rural,52.0
CIV,2025,male,24,Services,Education,urban,272.0
CIV,2015,male,15,Industry,"Electricity; gas, steam and air conditioning supply",rural,39.0
CIV,2015,male,15,Industry,"Electricity; gas, steam and air conditioning supply",urban,119.0
CIV,2015,male,16,Industry,"Electricity; gas, steam and air conditioning supply",rural,38.0
CIV,2015,male,16,Industry,"Electricity; gas, steam and air conditioning supply",urban,117.0
CIV,2015,male,17,Industry,"Electricity; gas, steam and air conditioning supply",rural,37.0
CIV,2015,male,17,Industry,"Electricity; gas, steam and air conditioning supply",urban,113.0
CIV,2015,male,18,Industry,"Electricity; gas, steam and air conditioning supply",rural,35.0
CIV,2015,male,18,Industry,"Electricity; gas, steam and air conditioning supply",urban,109.0
CIV,2015,male,19,Industry,"Electricity; gas, steam and air conditioning supply",rural,33.0
CIV,2015,male,19,Industry,"Electricity; gas, steam and air conditioning supply",urban,104.0
CIV,2015,male,20,Industry,"Electricity; gas, steam and air conditioning supply",rural,32.0
CIV,2015,male,20,Industry,"Electricity; gas, steam and air conditioning supply",urban,98.0
CIV,2015,male,21,Industry,"Electricity; gas, steam and air conditioning supply",rural,30.0
CIV,2015,male,21,Industry,"Electricity; gas, steam and air conditioning supply",urban,92.0
CIV,2015,male,22,Industry,"Electricity; gas, steam and air conditioning supply",rural,28.0
CIV,2015,male,22,Industry,"Electricity; gas, steam and air conditioning supply",urban,88.0
CIV,2015,male,23,Industry,"Electricity; gas, steam and air conditioning supply",rural,27.0
CIV,2015,male,23,Industry,"Electricity; gas, steam and air conditioning supply",urban,83.0
CIV,2015,male,24,Industry,"Electricity; gas, steam and air conditioning supply",rural,26.0
CIV,2015,male,24,Industry,"Electricity; gas, steam and air conditioning supply",urban,79.0
CIV,2016,male,15,Industry,"Electricity; gas, steam and air conditioning supply",rural,14.0
CIV,2016,male,15,Industry,"Electricity; gas, steam and air conditioning supply",urban,40.0
CIV,2016,male,16,Industry,"Electricity; gas, steam and air conditioning supply",rural,14.0
CIV,2016,male,16,Industry,"Electricity; gas, steam and air conditioning supply",urban,39.0
CIV,2016,male,17,Industry,"Electricity; gas, steam and air conditioning supply",rural,14.0
CIV,2016,male,17,Industry,"Electricity; gas, steam and air conditioning supply",urban,37.0
CIV,2016,male,18,Industry,"Electricity; gas, steam and air conditioning supply",rural,13.0
CIV,2016,male,18,Industry,"Electricity; gas, steam and air conditioning supply",urban,36.0
CIV,2016,male,19,Industry,"Electricity; gas, steam and air conditioning supply",rural,13.0
CIV,2016,male,19,Industry,"Electricity; gas, steam and air conditioning supply",urban,34.0
CIV,2016,male,20,Industry,"Electricity; gas, steam and air conditioning supply",rural,12.0
CIV,2016,male,20,Industry,"Electricity; gas, steam and air conditioning supply",urban,32.0
CIV,2016,male,21,Industry,"Electricity; gas, steam and air conditioning supply",rural,11.0
CIV,2016,male,21,Industry,"Electricity; gas, steam and air conditioning supply",urban,31.0
CIV,2016,male,22,Industry,"Electricity; gas, steam and air conditioning supply",rural,11.0
CIV,2016,male,22,Industry,"Electricity; gas, steam and air conditioning supply",urban,29.0
CIV,2016,male,23,Industry,"Electricity; gas, steam and air conditioning supply",rural,10.0
CIV,2016,male,23,Industry,"Electricity; gas, steam and air conditioning supply",urban,28.0
CIV,2016,male,24,Industry,"Electricity; gas, steam and air conditioning supply",rural,10.0
CIV,2016,male,24,Industry,"Electricity; gas, steam and air conditioning supply",urban,26.0
CIV,2017,male,15,Industry,"Electricity; gas, steam and air conditioning supply",rural,17.0
CIV,2017,male,15,Industry,"Electricity; gas, steam and air conditioning supply",urban,65.0
CIV,2017,male,16,Industry,"Electricity; gas, steam and air conditioning supply",rural,17.0
CIV,2017,male,16,Industry,"Electricity; gas, steam and air conditioning supply",urban,64.0
CIV,2017,male,17,Industry,"Electricity; gas, steam and air conditioning supply",rural,16.0
CIV,2017,male,17,Industry,"Electricity; gas, steam and air conditioning supply",urban,62.0
CIV,2017,male,18,Industry,"Electricity; gas, steam and air conditioning supply",rural,16.0
CIV,2017,male,18,Industry,"Electricity; gas, steam and air conditioning supply",urban,60.0
CIV,2017,male,19,Industry,"Electricity; gas, steam and air conditioning supply",rural,15.0
CIV,2017,male,19,Industry,"Electricity; gas, steam and air conditioning supply",urban,57.0
CIV,2017,male,20,Industry,"Electricity; gas, steam and air conditioning supply",rural,14.0
CIV,2017,male,20,Industry,"Electricity; gas, steam and air conditioning supply",urban,55.0
CIV,2017,male,21,Industry,"Electricity; gas, steam and air conditioning supply",rural,13.0
CIV,2017,male,21,Industry,"Electricity; gas, steam and air conditioning supply",urban,52.0
CIV,2017,male,22,Industry,"Electricity; gas, steam and air conditioning supply",rural,13.0
CIV,2017,male,22,Industry,"Electricity; gas, steam and air conditioning supply",urban,49.0
CIV,2017,male,23,Industry,"Electricity; gas, steam and air conditioning supply",rural,12.0
CIV,2017,male,23,Industry,"Electricity; gas, steam and air conditioning supply",urban,47.0
CIV,2017,male,24,Industry,"Electricity; gas, steam and air conditioning supply",rural,12.0
CIV,2017,male,24,Industry,"Electricity; gas, steam and air conditioning supply",urban,45.0
CIV,2018,male,15,Industry,"Electricity; gas, steam and air conditioning supply",rural,42.0
CIV,2018,male,15,Industry,"Electricity; gas, steam and air conditioning supply",urban,99.0
CIV,2018,male,16,Industry,"Electricity; gas, steam and air conditioning supply",rural,41.0
CIV,2018,male,16,Industry,"Electricity; gas, steam and air conditioning supply",urban,97.0
CIV,2018,male,17,Industry,"Electricity; gas, steam and air conditioning supply",rural,40.0
CIV,2018,male,17,Industry,"Electricity; gas, steam and air conditioning supply",urban,95.0
CIV,2018,male,18,Industry,"Electricity; gas, steam and air conditioning supply",rural,39.0
CIV,2018,male,18,Industry,"Electricity; gas, steam and air conditioning supply",urban,91.0
CIV,2018,male,19,Industry,"Electricity; gas, steam and air conditioning supply",rural,37.0
CIV,2018,male,19,Industry,"Electricity; gas, steam and air conditioning supply",urban,88.0
CIV,2018,male,20,Industry,"Electricity; gas, steam and air conditioning supply",rural,35.0
CIV,2018,male,20,Industry,"Electricity; gas, steam and air conditioning supply",urban,84.0
CIV,2018,male,21,Industry,"Electricity; gas, steam and air conditioning supply",rural,34.0
CIV,2018,male,21,Industry,"Electricity; gas, steam and air conditioning supply",urban,80.0
CIV,2018,male,22,Industry,"Electricity; gas, steam and air conditioning supply",rural,32.0
CIV,2018,male,22,Industry,"Electricity; gas, steam and air conditioning supply",urban,76.0
CIV,2018,male,23,Industry,"Electricity; gas, steam and air conditioning supply",rural,31.0
CIV,2018,male,23,Industry,"Electricity; gas, steam and air conditioning supply",urban,73.0
CIV,2018,male,24,Industry,"Electricity; gas, steam and air conditioning supply",rural,29.0
CIV,2018,male,24,Industry,"Electricity; gas, steam and air conditioning supply",urban,70.0
CIV,2019,male,15,Industry,"Electricity; gas, steam and air conditioning supply",rural,63.0
CIV,2019,male,15,Industry,"Electricity; gas, steam and air conditioning supply",urban,99.0
CIV,2019,male,16,Industry,"Electricity; gas, steam and air conditioning supply",rural,62.0
CIV,2019,male,16,Industry,"Electricity; gas, steam and air conditioning supply",urban,97.0
CIV,2019,male,17,Industry,"Electricity; gas, steam and air conditioning supply",rural,60.0
CIV,2019,male,17,Industry,"Electricity; gas, steam and air conditioning supply",urban,95.0
CIV,2019,male,18,Industry,"Electricity; gas, steam and air conditioning supply",rural,58.0
CIV,2019,male,18,Industry,"Electricity; gas, steam and air conditioning supply",urban,92.0
CIV,2019,male,19,Industry,"Electricity; gas, steam and air conditioning supply",rural,56.0
CIV,2019,male,19,Industry,"Electricity; gas, steam and air conditioning supply",urban,88.0
CIV,2019,male,20,Industry,"Electricity; gas, steam and air conditioning supply",rural,54.0
CIV,2019,male,20,Industry,"Electricity; gas, steam and air conditioning supply",urban,84.0
CIV,2019,male,21,Industry,"Electricity; gas, steam and air conditioning supply",rural,51.0
CIV,2019,male,21,Industry,"Electricity; gas, steam and air conditioning supply",urban,81.0
CIV,2019,male,22,Industry,"Electricity; gas, steam and air conditioning supply",rural,49.0
CIV,2019,male,22,Industry,"Electricity; gas, steam and air conditioning supply",urban,77.0
CIV,2019,male,23,Industry,"Electricity; gas, steam and air conditioning supply",rural,47.0
CIV,2019,male,23,Industry,"Electricity; gas, steam and air conditioning supply",urban,74.0
CIV,2019,male,24,Industry,"Electricity; gas, steam and air conditioning supply",rural,45.0
CIV,2019,male,24,Industry,"Electricity; gas, steam and air conditioning supply",urban,71.0
CIV,2020,male,15,Industry,"Electricity; gas, steam and air conditioning supply",rural,57.0
CIV,2020,male,15,Industry,"Electricity; gas, steam and air conditioning supply",urban,116.0
CIV,2020,male,16,Industry,"Electricity; gas, steam and air conditioning supply",rural,56.0
CIV,2020,male,16,Industry,"Electricity; gas, steam and air conditioning supply",urban,113.0
CIV,2020,male,17,Industry,"Electricity; gas, steam and air conditioning supply",rural,54.0
CIV,2020,male,17,Industry,"Electricity; gas, steam and air conditioning supply",urban,110.0
CIV,2020,male,18,Industry,"Electricity; gas, steam and air conditioning supply",rural,52.0
CIV,2020,male,18,Industry,"Electricity; gas, steam and air conditioning supply",urban,107.0
CIV,2020,male,19,Industry,"Electricity; gas, steam and air conditioning supply",rural,50.0
CIV,2020,male,19,Industry,"Electricity; gas, steam and air conditioning supply",urban,103.0
CIV,2020,male,20,Industry,"Electricity; gas, steam and air conditioning supply",rural,48.0
CIV,2020,male,20,Industry,"Electricity; gas, steam and air conditioning supply",urban,99.0
CIV,2020,male,21,Industry,"Electricity; gas, steam and air conditioning supply",rural,46.0
CIV,2020,male,21,Industry,"Electricity; gas, steam and air conditioning supply",urban,95.0
CIV,2020,male,22,Industry,"Electricity; gas, steam and air conditioning supply",rural,45.0
CIV,2020,male,22,Industry,"Electricity; gas, steam and air conditioning supply",urban,91.0
CIV,2020,male,23,Industry,"Electricity; gas, steam and air conditioning supply",rural,43.0
CIV,2020,male,23,Industry,"Electricity; gas, steam and air conditioning supply",urban,87.0
CIV,2020,male,24,Industry,"Electricity; gas, steam and air conditioning supply",rural,41.0
CIV,2020,male,24,Industry,"Electricity; gas, steam and air conditioning supply",urban,84.0
CIV,2021,male,15,Industry,"Electricity; gas, steam and air conditioning supply",rural,53.0
CIV,2021,male,15,Industry,"Electricity; gas, steam and air conditioning supply",urban,147.0
CIV,2021,male,16,Industry,"Electricity; gas, steam and air conditioning supply",rural,52.0
CIV,2021,male,16,Industry,"Electricity; gas, steam and air conditioning supply",urban,144.0
CIV,2021,male,17,Industry,"Electricity; gas, steam and air conditioning supply",rural,51.0
CIV,2021,male,17,Industry,"Electricity; gas, steam and air conditioning supply",urban,140.0
CIV,2021,male,18,Industry,"Electricity; gas, steam and air conditioning supply",rural,49.0
CIV,2021,male,18,Industry,"Electricity; gas, steam and air conditioning supply",urban,136.0
CIV,2021,male,19,Industry,"Electricity; gas, steam and air conditioning supply",rural,48.0
CIV,2021,male,19,Industry,"Electricity; gas, steam and air conditioning supply",urban,131.0
CIV,2021,male,20,Industry,"Electricity; gas, steam and air conditioning supply",rural,46.0
CIV,2021,male,20,Industry,"Electricity; gas, steam and air conditioning supply",urban,127.0
CIV,2021,male,21,Industry,"Electricity; gas, steam and air conditioning supply",rural,45.0
CIV,2021,male,21,Industry,"Electricity; gas, steam and air conditioning supply",urban,122.0
CIV,2021,male,22,Industry,"Electricity; gas, steam and air conditioning supply",rural,43.0
CIV,2021,male,22,Industry,"Electricity; gas, steam and air conditioning supply",urban,117.0
CIV,2021,male,23,Industry,"Electricity; gas, steam and air conditioning supply",rural,41.0
CIV,2021,male,23,Industry,"Electricity; gas, steam and air conditioning supply",urban,113.0
CIV,2021,male,24,Industry,"Electricity; gas, steam and air conditioning supply",rural,40.0
CIV,2021,male,24,Industry,"Electricity; gas, steam and air conditioning supply",urban,108.0
CIV,2022,male,15,Industry,"Electricity; gas, steam and air conditioning supply",rural,41.0
CIV,2022,male,15,Industry,"Electricity; gas, steam and air conditioning supply",urban,160.0
CIV,2022,male,16,Industry,"Electricity; gas, steam and air conditioning supply",rural,40.0
CIV,2022,male,16,Industry,"Electricity; gas, steam and air conditioning supply",urban,156.0
CIV,2022,male,17,Industry,"Electricity; gas, steam and air conditioning supply",rural,40.0
CIV,2022,male,17,Industry,"Electricity; gas, steam and air conditioning supply",urban,152.0
CIV,2022,male,18,Industry,"Electricity; gas, steam and air conditioning supply",rural,39.0
CIV,2022,male,18,Industry,"Electricity; gas, steam and air conditioning supply",urban,148.0
CIV,2022,male,19,Industry,"Electricity; gas, steam and air conditioning supply",rural,37.0
CIV,2022,male,19,Industry,"Electricity; gas, steam and air conditioning supply",urban,144.0
CIV,2022,male,20,Industry,"Electricity; gas, steam and air conditioning supply",rural,36.0
CIV,2022,male,20,Industry,"Electricity; gas, steam and air conditioning supply",urban,139.0
CIV,2022,male,21,Industry,"Electricity; gas, steam and air conditioning supply",rural,35.0
CIV,2022,male,21,Industry,"Electricity; gas, steam and air conditioning supply",urban,134.0
CIV,2022,male,22,Industry,"Electricity; gas, steam and air conditioning supply",rural,34.0
CIV,2022,male,22,Industry,"Electricity; gas, steam and air conditioning supply",urban,129.0
CIV,2022,male,23,Industry,"Electricity; gas, steam and air conditioning supply",rural,32.0
CIV,2022,male,23,Industry,"Electricity; gas, steam and air conditioning supply",urban,125.0
CIV,2022,male,24,Industry,"Electricity; gas, steam and air conditioning supply",rural,31.0
CIV,2022,male,24,Industry,"Electricity; gas, steam and air conditioning supply",urban,119.0
CIV,2023,male,15,Industry,"Electricity; gas, steam and air conditioning supply",rural,31.0
CIV,2023,male,15,Industry,"Electricity; gas, steam and air conditioning supply",urban,120.0
CIV,2023,male,16,Industry,"Electricity; gas, steam and air conditioning supply",rural,31.0
CIV,2023,male,16,Industry,"Electricity; gas, steam and air conditioning supply",urban,117.0
CIV,2023,male,17,Industry,"Electricity; gas, steam and air conditioning supply",rural,30.0
CIV,2023,male,17,Industry,"Electricity; gas, steam and air conditioning supply",urban,114.0
CIV,2023,male,18,Industry,"Electricity; gas, steam and air conditioning supply",rural,29.0
CIV,2023,male,18,Industry,"Electricity; gas, steam and air conditioning supply",urban,112.0
CIV,2023,male,19,Industry,"Electricity; gas, steam and air conditioning supply",rural,28.0
CIV,2023,male,19,Industry,"Electricity; gas, steam and air conditioning supply",urban,109.0
CIV,2023,male,20,Industry,"Electricity; gas, steam and air conditioning supply",rural,27.0
CIV,2023,male,20,Industry,"Electricity; gas, steam and air conditioning supply",urban,106.0
CIV,2023,male,21,Industry,"Electricity; gas, steam and air conditioning supply",rural,27.0
CIV,2023,male,21,Industry,"Electricity; gas, steam and air conditioning supply",urban,102.0
CIV,2023,male,22,Industry,"Electricity; gas, steam and air conditioning supply",rural,26.0
CIV,2023,male,22,Industry,"Electricity; gas, steam and air conditioning supply",urban,98.0
