ccode,year,gender,age,broad_sector,sector21,population
CIV,2021,Female,37,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,29579.0
CIV,2021,Female,38,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,29086.0
CIV,2021,Female,39,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,28655.0
CIV,2021,Female,40,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,28227.0
CIV,2021,Female,41,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,27854.0
CIV,2021,Female,42,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,27160.0
CIV,2021,Female,43,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,25965.0
CIV,2021,Female,44,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,24445.0
CIV,2021,Female,45,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,22971.0
CIV,2021,Female,46,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,21482.0
CIV,2021,Female,47,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,20053.0
CIV,2021,Female,48,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,18761.0
CIV,2021,Female,49,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,17573.0
CIV,2021,Female,50,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,16370.0
CIV,2021,Female,51,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,15162.0
CIV,2021,Female,52,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,14094.0
CIV,2021,Female,53,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,13224.0
CIV,2021,Female,54,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,12495.0
CIV,2022,Female,25,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,41685.0
CIV,2022,Female,26,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,40112.0
CIV,2022,Female,27,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,38571.0
CIV,2022,Female,28,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,37069.0
CIV,2022,Female,29,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,35617.0
CIV,2022,Female,30,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,34219.0
CIV,2022,Female,31,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,32883.0
CIV,2022,Female,32,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,31631.0
CIV,2022,Female,33,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,30479.0
CIV,2022,Female,34,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,29425.0
CIV,2022,Female,35,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,28404.0
CIV,2022,Female,36,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,27366.0
CIV,2022,Female,37,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,26606.0
CIV,2022,Female,38,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,26246.0
CIV,2022,Female,39,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,26119.0
CIV,2022,Female,40,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,25966.0
CIV,2022,Female,41,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,25871.0
CIV,2022,Female,42,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,25443.0
CIV,2022,Female,43,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,24470.0
CIV,2022,Female,44,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,23140.0
CIV,2022,Female,45,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,21870.0
CIV,2022,Female,46,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,20599.0
CIV,2022,Female,47,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,19320.0
CIV,2022,Female,48,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,18078.0
CIV,2022,Female,49,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,16876.0
CIV,2022,Female,50,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,15656.0
CIV,2022,Female,51,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,14418.0
CIV,2022,Female,52,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,13339.0
CIV,2022,Female,53,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,12499.0
CIV,2022,Female,54,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,11827.0
CIV,2023,Female,25,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,44805.0
CIV,2023,Female,26,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,43112.0
CIV,2023,Female,27,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,41472.0
CIV,2023,Female,28,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,39910.0
CIV,2023,Female,29,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,38415.0
CIV,2023,Female,30,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,36972.0
CIV,2023,Female,31,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,35608.0
CIV,2023,Female,32,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,34246.0
CIV,2023,Female,33,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,32853.0
CIV,2023,Female,34,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,31486.0
CIV,2023,Female,35,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,30172.0
CIV,2023,Female,36,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,28832.0
CIV,2023,Female,37,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,27879.0
CIV,2023,Female,38,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,27499.0
CIV,2023,Female,39,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,27466.0
CIV,2023,Female,40,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,27392.0
CIV,2023,Female,41,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,27380.0
CIV,2023,Female,42,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,27037.0
CIV,2023,Female,43,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,26138.0
CIV,2023,Female,44,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,24870.0
CIV,2023,Female,45,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,23670.0
CIV,2023,Female,46,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,22481.0
CIV,2023,Female,47,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,21223.0
CIV,2023,Female,48,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,19910.0
CIV,2023,Female,49,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,18574.0
CIV,2023,Female,50,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,17225.0
CIV,2023,Female,51,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,15847.0
CIV,2023,Female,52,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,14642.0
CIV,2023,Female,53,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,13706.0
CIV,2023,Female,54,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,12957.0
CIV,2024,Female,25,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,48699.0
CIV,2024,Female,26,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,46887.0
CIV,2024,Female,27,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,45136.0
CIV,2024,Female,28,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,43481.0
CIV,2024,Female,29,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,41897.0
CIV,2024,Female,30,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,40361.0
CIV,2024,Female,31,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,38915.0
CIV,2024,Female,32,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,37421.0
CIV,2024,Female,33,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,35816.0
CIV,2024,Female,34,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,34193.0
CIV,2024,Female,35,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,32638.0
CIV,2024,Female,36,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,31059.0
CIV,2024,Female,37,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,29918.0
CIV,2024,Female,38,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,29428.0
CIV,2024,Female,39,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,29342.0
CIV,2024,Female,40,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,29212.0
CIV,2024,Female,41,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,29140.0
CIV,2024,Female,42,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,28793.0
CIV,2024,Female,43,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,27960.0
CIV,2024,Female,44,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,26801.0
CIV,2024,Female,45,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,25709.0
CIV,2024,Female,46,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,24640.0
CIV,2024,Female,47,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,23438.0
CIV,2024,Female,48,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,22079.0
CIV,2024,Female,49,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,20628.0
CIV,2024,Female,50,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,19172.0
CIV,2024,Female,51,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,17685.0
CIV,2024,Female,52,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,16362.0
CIV,2024,Female,53,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,15305.0
CIV,2024,Female,54,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,14435.0
CIV,2025,Female,25,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,50641.0
CIV,2025,Female,26,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,48809.0
CIV,2025,Female,27,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,47032.0
CIV,2025,Female,28,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,45340.0
CIV,2025,Female,29,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,43713.0
CIV,2025,Female,30,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,42129.0
CIV,2025,Female,31,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,40630.0
CIV,2025,Female,32,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,39065.0
CIV,2025,Female,33,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,37366.0
CIV,2025,Female,34,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,35632.0
CIV,2025,Female,35,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,33972.0
