ccode,year,gender,age,age_group,broad_sector,formality,population
CIV,2021,Male,61,55-64,Services,Informal,16.0
CIV,2021,Male,61,55-64,Services,Formal,8.0
CIV,2021,Male,62,55-64,Services,Informal,15.0
CIV,2021,Male,62,55-64,Services,Formal,8.0
CIV,2021,Male,63,55-64,Services,Informal,14.0
CIV,2021,Male,63,55-64,Services,Formal,7.0
CIV,2021,Male,64,55-64,Services,Informal,13.0
CIV,2021,Male,64,55-64,Services,Formal,7.0
CIV,2022,Male,55,55-64,Services,Informal,32.0
CIV,2022,Male,55,55-64,Services,Formal,17.0
CIV,2022,Male,56,55-64,Services,Informal,30.0
CIV,2022,Male,56,55-64,Services,Formal,16.0
CIV,2022,Male,57,55-64,Services,Informal,28.0
CIV,2022,Male,57,55-64,Services,Formal,15.0
CIV,2022,Male,58,55-64,Services,Informal,26.0
CIV,2022,Male,58,55-64,Services,Formal,13.0
CIV,2022,Male,59,55-64,Services,Informal,24.0
CIV,2022,Male,59,55-64,Services,Formal,12.0
CIV,2022,Male,60,55-64,Services,Informal,22.0
CIV,2022,Male,60,55-64,Services,Formal,11.0
CIV,2022,Male,61,55-64,Services,Informal,20.0
CIV,2022,Male,61,55-64,Services,Formal,10.0
CIV,2022,Male,62,55-64,Services,Informal,18.0
CIV,2022,Male,62,55-64,Services,Formal,10.0
CIV,2022,Male,63,55-64,Services,Informal,17.0
CIV,2022,Male,63,55-64,Services,Formal,9.0
CIV,2022,Male,64,55-64,Services,Informal,17.0
CIV,2022,Male,64,55-64,Services,Formal,8.0
CIV,2023,Male,55,55-64,Services,Informal,27.0
CIV,2023,Male,55,55-64,Services,Formal,20.0
CIV,2023,Male,56,55-64,Services,Informal,25.0
CIV,2023,Male,56,55-64,Services,Formal,19.0
CIV,2023,Male,57,55-64,Services,Informal,23.0
CIV,2023,Male,57,55-64,Services,Formal,18.0
CIV,2023,Male,58,55-64,Services,Informal,22.0
CIV,2023,Male,58,55-64,Services,Formal,16.0
CIV,2023,Male,59,55-64,Services,Informal,20.0
CIV,2023,Male,59,55-64,Services,Formal,15.0
CIV,2023,Male,60,55-64,Services,Informal,18.0
CIV,2023,Male,60,55-64,Services,Formal,14.0
CIV,2023,Male,61,55-64,Services,Informal,17.0
CIV,2023,Male,61,55-64,Services,Formal,12.0
CIV,2023,Male,62,55-64,Services,Informal,15.0
CIV,2023,Male,62,55-64,Services,Formal,11.0
CIV,2023,Male,63,55-64,Services,Informal,14.0
CIV,2023,Male,63,55-64,Services,Formal,11.0
CIV,2023,Male,64,55-64,Services,Informal,13.0
CIV,2023,Male,64,55-64,Services,Formal,10.0
CIV,2024,Male,55,55-64,Services,Informal,32.0
CIV,2024,Male,55,55-64,Services,Formal,16.0
CIV,2024,Male,56,55-64,Services,Informal,30.0
CIV,2024,Male,56,55-64,Services,Formal,15.0
CIV,2024,Male,57,55-64,Services,Informal,28.0
CIV,2024,Male,57,55-64,Services,Formal,14.0
CIV,2024,Male,58,55-64,Services,Informal,26.0
CIV,2024,Male,58,55-64,Services,Formal,13.0
CIV,2024,Male,59,55-64,Services,Informal,24.0
CIV,2024,Male,59,55-64,Services,Formal,12.0
CIV,2024,Male,60,55-64,Services,Informal,22.0
CIV,2024,Male,60,55-64,Services,Formal,11.0
CIV,2024,Male,61,55-64,Services,Informal,20.0
CIV,2024,Male,61,55-64,Services,Formal,10.0
CIV,2024,Male,62,55-64,Services,Informal,18.0
CIV,2024,Male,62,55-64,Services,Formal,9.0
CIV,2024,Male,63,55-64,Services,Informal,17.0
CIV,2024,Male,63,55-64,Services,Formal,8.0
CIV,2024,Male,64,55-64,Services,Informal,15.0
CIV,2024,Male,64,55-64,Services,Formal,8.0
CIV,2025,Male,55,55-64,Services,Informal,38.0
CIV,2025,Male,55,55-64,Services,Formal,14.0
CIV,2025,Male,56,55-64,Services,Informal,36.0
CIV,2025,Male,56,55-64,Services,Formal,13.0
CIV,2025,Male,57,55-64,Services,Informal,33.0
CIV,2025,Male,57,55-64,Services,Formal,12.0
CIV,2025,Male,58,55-64,Services,Informal,31.0
CIV,2025,Male,58,55-64,Services,Formal,11.0
CIV,2025,Male,59,55-64,Services,Informal,28.0
CIV,2025,Male,59,55-64,Services,Formal,10.0
CIV,2025,Male,60,55-64,Services,Informal,26.0
CIV,2025,Male,60,55-64,Services,Formal,9.0
CIV,2025,Male,61,55-64,Services,Informal,23.0
CIV,2025,Male,61,55-64,Services,Formal,9.0
CIV,2025,Male,62,55-64,Services,Informal,21.0
CIV,2025,Male,62,55-64,Services,Formal,8.0
CIV,2025,Male,63,55-64,Services,Informal,20.0
CIV,2025,Male,63,55-64,Services,Formal,7.0
CIV,2025,Male,64,55-64,Services,Informal,18.0
CIV,2025,Male,64,55-64,Services,Formal,7.0
CIV,2015,Male,55,55-64,Services,Informal,88.0
CIV,2015,Male,55,55-64,Services,Formal,36.0
CIV,2015,Male,56,55-64,Services,Informal,81.0
CIV,2015,Male,56,55-64,Services,Formal,33.0
CIV,2015,Male,57,55-64,Services,Informal,74.0
CIV,2015,Male,57,55-64,Services,Formal,31.0
CIV,2015,Male,58,55-64,Services,Informal,69.0
CIV,2015,Male,58,55-64,Services,Formal,28.0
CIV,2015,Male,59,55-64,Services,Informal,64.0
CIV,2015,Male,59,55-64,Services,Formal,27.0
CIV,2015,Male,60,55-64,Services,Informal,60.0
CIV,2015,Male,60,55-64,Services,Formal,25.0
CIV,2015,Male,61,55-64,Services,Informal,56.0
CIV,2015,Male,61,55-64,Services,Formal,23.0
CIV,2015,Male,62,55-64,Services,Informal,52.0
CIV,2015,Male,62,55-64,Services,Formal,22.0
CIV,2015,Male,63,55-64,Services,Informal,49.0
CIV,2015,Male,63,55-64,Services,Formal,20.0
CIV,2015,Male,64,55-64,Services,Informal,45.0
CIV,2015,Male,64,55-64,Services,Formal,19.0
CIV,2016,Male,55,55-64,Services,Informal,62.0
CIV,2016,Male,55,55-64,Services,Formal,35.0
CIV,2016,Male,56,55-64,Services,Informal,57.0
CIV,2016,Male,56,55-64,Services,Formal,32.0
CIV,2016,Male,57,55-64,Services,Informal,52.0
CIV,2016,Male,57,55-64,Services,Formal,30.0
CIV,2016,Male,58,55-64,Services,Informal,49.0
CIV,2016,Male,58,55-64,Services,Formal,27.0
CIV,2016,Male,59,55-64,Services,Informal,45.0
CIV,2016,Male,59,55-64,Services,Formal,26.0
CIV,2016,Male,60,55-64,Services,Informal,42.0
CIV,2016,Male,60,55-64,Services,Formal,24.0
CIV,2016,Male,61,55-64,Services,Informal,40.0
CIV,2016,Male,61,55-64,Services,Formal,22.0
CIV,2016,Male,62,55-64,Services,Informal,37.0
CIV,2016,Male,62,55-64,Services,Formal,21.0
CIV,2016,Male,63,55-64,Services,Informal,34.0
CIV,2016,Male,63,55-64,Services,Formal,20.0
CIV,2016,Male,64,55-64,Services,Informal,32.0
CIV,2016,Male,64,55-64,Services,Formal,18.0
CIV,2017,Male,55,55-64,Services,Informal,101.0
CIV,2017,Male,55,55-64,Services,Formal,68.0
CIV,2017,Male,56,55-64,Services,Informal,92.0
CIV,2017,Male,56,55-64,Services,Formal,63.0
CIV,2017,Male,57,55-64,Services,Informal,85.0
CIV,2017,Male,57,55-64,Services,Formal,58.0
CIV,2017,Male,58,55-64,Services,Informal,79.0
CIV,2017,Male,58,55-64,Services,Formal,54.0
CIV,2017,Male,59,55-64,Services,Informal,74.0
CIV,2017,Male,59,55-64,Services,Formal,50.0
CIV,2017,Male,60,55-64,Services,Informal,69.0
CIV,2017,Male,60,55-64,Services,Formal,47.0
CIV,2017,Male,61,55-64,Services,Informal,64.0
CIV,2017,Male,61,55-64,Services,Formal,44.0
CIV,2017,Male,62,55-64,Services,Informal,60.0
CIV,2017,Male,62,55-64,Services,Formal,41.0
CIV,2017,Male,63,55-64,Services,Informal,56.0
CIV,2017,Male,63,55-64,Services,Formal,38.0
CIV,2017,Male,64,55-64,Services,Informal,52.0
CIV,2017,Male,64,55-64,Services,Formal,36.0
CIV,2018,Male,55,55-64,Services,Informal,80.0
CIV,2018,Male,55,55-64,Services,Formal,47.0
CIV,2018,Male,56,55-64,Services,Informal,74.0
CIV,2018,Male,56,55-64,Services,Formal,43.0
CIV,2018,Male,57,55-64,Services,Informal,68.0
CIV,2018,Male,57,55-64,Services,Formal,40.0
CIV,2018,Male,58,55-64,Services,Informal,63.0
CIV,2018,Male,58,55-64,Services,Formal,37.0
CIV,2018,Male,59,55-64,Services,Informal,59.0
CIV,2018,Male,59,55-64,Services,Formal,35.0
CIV,2018,Male,60,55-64,Services,Informal,55.0
CIV,2018,Male,60,55-64,Services,Formal,33.0
CIV,2018,Male,61,55-64,Services,Informal,52.0
CIV,2018,Male,61,55-64,Services,Formal,30.0
CIV,2018,Male,62,55-64,Services,Informal,48.0
CIV,2018,Male,62,55-64,Services,Formal,29.0
CIV,2018,Male,63,55-64,Services,Informal,45.0
CIV,2018,Male,63,55-64,Services,Formal,27.0
CIV,2018,Male,64,55-64,Services,Informal,42.0
CIV,2018,Male,64,55-64,Services,Formal,25.0
CIV,2019,Male,55,55-64,Services,Informal,211.0
CIV,2019,Male,55,55-64,Services,Formal,107.0
CIV,2019,Male,56,55-64,Services,Informal,194.0
CIV,2019,Male,56,55-64,Services,Formal,98.0
CIV,2019,Male,57,55-64,Services,Informal,179.0
CIV,2019,Male,57,55-64,Services,Formal,91.0
CIV,2019,Male,58,55-64,Services,Informal,167.0
CIV,2019,Male,58,55-64,Services,Formal,84.0
CIV,2019,Male,59,55-64,Services,Informal,156.0
CIV,2019,Male,59,55-64,Services,Formal,79.0
CIV,2019,Male,60,55-64,Services,Informal,146.0
CIV,2019,Male,60,55-64,Services,Formal,74.0
CIV,2019,Male,61,55-64,Services,Informal,137.0
CIV,2019,Male,61,55-64,Services,Formal,69.0
CIV,2019,Male,62,55-64,Services,Informal,128.0
CIV,2019,Male,62,55-64,Services,Formal,65.0
CIV,2019,Male,63,55-64,Services,Informal,120.0
CIV,2019,Male,63,55-64,Services,Formal,61.0
CIV,2019,Male,64,55-64,Services,Informal,113.0
CIV,2019,Male,64,55-64,Services,Formal,57.0
CIV,2020,Male,55,55-64,Services,Informal,101.0
CIV,2020,Male,55,55-64,Services,Formal,52.0
CIV,2020,Male,56,55-64,Services,Informal,93.0
CIV,2020,Male,56,55-64,Services,Formal,48.0
CIV,2020,Male,57,55-64,Services,Informal,86.0
CIV,2020,Male,57,55-64,Services,Formal,44.0
CIV,2020,Male,58,55-64,Services,Informal,80.0
CIV,2020,Male,58,55-64,Services,Formal,41.0
CIV,2020,Male,59,55-64,Services,Informal,75.0
CIV,2020,Male,59,55-64,Services,Formal,38.0
CIV,2020,Male,60,55-64,Services,Informal,70.0
CIV,2020,Male,60,55-64,Services,Formal,36.0
CIV,2020,Male,61,55-64,Services,Informal,66.0
CIV,2020,Male,61,55-64,Services,Formal,33.0
CIV,2020,Male,62,55-64,Services,Informal,62.0
CIV,2020,Male,62,55-64,Services,Formal,31.0
CIV,2020,Male,63,55-64,Services,Informal,58.0
CIV,2020,Male,63,55-64,Services,Formal,30.0
CIV,2020,Male,64,55-64,Services,Informal,55.0
CIV,2020,Male,64,55-64,Services,Formal,28.0
CIV,2021,Male,55,55-64,Services,Informal,74.0
CIV,2021,Male,55,55-64,Services,Formal,38.0
CIV,2021,Male,56,55-64,Services,Informal,69.0
CIV,2021,Male,56,55-64,Services,Formal,35.0
CIV,2021,Male,57,55-64,Services,Informal,64.0
CIV,2021,Male,57,55-64,Services,Formal,32.0
CIV,2021,Male,58,55-64,Services,Informal,59.0
CIV,2021,Male,58,55-64,Services,Formal,30.0
CIV,2021,Male,59,55-64,Services,Informal,54.0
CIV,2021,Male,59,55-64,Services,Formal,28.0
CIV,2021,Male,60,55-64,Services,Informal,50.0
CIV,2021,Male,60,55-64,Services,Formal,26.0
CIV,2021,Male,61,55-64,Services,Informal,46.0
CIV,2021,Male,61,55-64,Services,Formal,24.0
CIV,2021,Male,62,55-64,Services,Informal,43.0
CIV,2021,Male,62,55-64,Services,Formal,22.0
CIV,2021,Male,63,55-64,Services,Informal,40.0
CIV,2021,Male,63,55-64,Services,Formal,21.0
CIV,2021,Male,64,55-64,Services,Informal,38.0
CIV,2021,Male,64,55-64,Services,Formal,20.0
CIV,2022,Male,55,55-64,Services,Informal,32.0
CIV,2022,Male,55,55-64,Services,Formal,17.0
CIV,2022,Male,56,55-64,Services,Informal,30.0
CIV,2022,Male,56,55-64,Services,Formal,16.0
CIV,2022,Male,57,55-64,Services,Informal,28.0
CIV,2022,Male,57,55-64,Services,Formal,15.0
CIV,2022,Male,58,55-64,Services,Informal,26.0
CIV,2022,Male,58,55-64,Services,Formal,13.0
CIV,2022,Male,59,55-64,Services,Informal,24.0
CIV,2022,Male,59,55-64,Services,Formal,12.0
CIV,2022,Male,60,55-64,Services,Informal,22.0
CIV,2022,Male,60,55-64,Services,Formal,11.0
CIV,2022,Male,61,55-64,Services,Informal,20.0
CIV,2022,Male,61,55-64,Services,Formal,11.0
CIV,2022,Male,62,55-64,Services,Informal,18.0
CIV,2022,Male,62,55-64,Services,Formal,10.0
CIV,2022,Male,63,55-64,Services,Informal,17.0
CIV,2022,Male,63,55-64,Services,Formal,9.0
CIV,2022,Male,64,55-64,Services,Informal,17.0
CIV,2022,Male,64,55-64,Services,Formal,8.0
CIV,2023,Male,55,55-64,Services,Informal,112.0
CIV,2023,Male,55,55-64,Services,Formal,84.0
CIV,2023,Male,56,55-64,Services,Informal,104.0
CIV,2023,Male,56,55-64,Services,Formal,79.0
CIV,2023,Male,57,55-64,Services,Informal,97.0
CIV,2023,Male,57,55-64,Services,Formal,73.0
CIV,2023,Male,58,55-64,Services,Informal,89.0
CIV,2023,Male,58,55-64,Services,Formal,68.0
CIV,2023,Male,59,55-64,Services,Informal,82.0
CIV,2023,Male,59,55-64,Services,Formal,62.0
CIV,2023,Male,60,55-64,Services,Informal,75.0
CIV,2023,Male,60,55-64,Services,Formal,57.0
CIV,2023,Male,61,55-64,Services,Informal,68.0
CIV,2023,Male,61,55-64,Services,Formal,52.0
CIV,2023,Male,62,55-64,Services,Informal,63.0
CIV,2023,Male,62,55-64,Services,Formal,47.0
CIV,2023,Male,63,55-64,Services,Informal,58.0
CIV,2023,Male,63,55-64,Services,Formal,44.0
CIV,2023,Male,64,55-64,Services,Informal,55.0
CIV,2023,Male,64,55-64,Services,Formal,41.0
CIV,2024,Male,55,55-64,Services,Informal,192.0
CIV,2024,Male,55,55-64,Services,Formal,95.0
CIV,2024,Male,56,55-64,Services,Informal,179.0
CIV,2024,Male,56,55-64,Services,Formal,89.0
CIV,2024,Male,57,55-64,Services,Informal,167.0
CIV,2024,Male,57,55-64,Services,Formal,83.0
CIV,2024,Male,58,55-64,Services,Informal,154.0
CIV,2024,Male,58,55-64,Services,Formal,77.0
CIV,2024,Male,59,55-64,Services,Informal,142.0
CIV,2024,Male,59,55-64,Services,Formal,70.0
CIV,2024,Male,60,55-64,Services,Informal,130.0
CIV,2024,Male,60,55-64,Services,Formal,64.0
CIV,2024,Male,61,55-64,Services,Informal,118.0
CIV,2024,Male,61,55-64,Services,Formal,58.0
CIV,2024,Male,62,55-64,Services,Informal,108.0
CIV,2024,Male,62,55-64,Services,Formal,53.0
CIV,2024,Male,63,55-64,Services,Informal,100.0
CIV,2024,Male,63,55-64,Services,Formal,49.0
CIV,2024,Male,64,55-64,Services,Informal,93.0
CIV,2024,Male,64,55-64,Services,Formal,46.0
CIV,2025,Male,55,55-64,Services,Informal,227.0
CIV,2025,Male,55,55-64,Services,Formal,82.0
CIV,2025,Male,56,55-64,Services,Informal,212.0
CIV,2025,Male,56,55-64,Services,Formal,77.0
CIV,2025,Male,57,55-64,Services,Informal,198.0
CIV,2025,Male,57,55-64,Services,Formal,71.0
CIV,2025,Male,58,55-64,Services,Informal,183.0
CIV,2025,Male,58,55-64,Services,Formal,66.0
CIV,2025,Male,59,55-64,Services,Informal,168.0
CIV,2025,Male,59,55-64,Services,Formal,61.0
CIV,2025,Male,60,55-64,Services,Informal,154.0
CIV,2025,Male,60,55-64,Services,Formal,56.0
CIV,2025,Male,61,55-64,Services,Informal,140.0
CIV,2025,Male,61,55-64,Services,Formal,51.0
CIV,2025,Male,62,55-64,Services,Informal,128.0
CIV,2025,Male,62,55-64,Services,Formal,46.0
CIV,2025,Male,63,55-64,Services,Informal,118.0
CIV,2025,Male,63,55-64,Services,Formal,43.0
CIV,2025,Male,64,55-64,Services,Informal,109.0
CIV,2025,Male,64,55-64,Services,Formal,40.0
CIV,2015,Male,55,55-64,Services,Informal,381.0
CIV,2015,Male,55,55-64,Services,Formal,157.0
CIV,2015,Male,56,55-64,Services,Informal,350.0
CIV,2015,Male,56,55-64,Services,Formal,144.0
CIV,2015,Male,57,55-64,Services,Informal,322.0
CIV,2015,Male,57,55-64,Services,Formal,133.0
CIV,2015,Male,58,55-64,Services,Informal,299.0
CIV,2015,Male,58,55-64,Services,Formal,123.0
CIV,2015,Male,59,55-64,Services,Informal,280.0
CIV,2015,Male,59,55-64,Services,Formal,115.0
CIV,2015,Male,60,55-64,Services,Informal,261.0
CIV,2015,Male,60,55-64,Services,Formal,107.0
CIV,2015,Male,61,55-64,Services,Informal,243.0
CIV,2015,Male,61,55-64,Services,Formal,100.0
CIV,2015,Male,62,55-64,Services,Informal,227.0
CIV,2015,Male,62,55-64,Services,Formal,93.0
CIV,2015,Male,63,55-64,Services,Informal,211.0
CIV,2015,Male,63,55-64,Services,Formal,87.0
CIV,2015,Male,64,55-64,Services,Informal,198.0
CIV,2015,Male,64,55-64,Services,Formal,81.0
CIV,2016,Male,55,55-64,Services,Informal,459.0
CIV,2016,Male,55,55-64,Services,Formal,259.0
CIV,2016,Male,56,55-64,Services,Informal,422.0
CIV,2016,Male,56,55-64,Services,Formal,238.0
CIV,2016,Male,57,55-64,Services,Informal,388.0
CIV,2016,Male,57,55-64,Services,Formal,220.0
CIV,2016,Male,58,55-64,Services,Informal,361.0
CIV,2016,Male,58,55-64,Services,Formal,204.0
CIV,2016,Male,59,55-64,Services,Informal,337.0
CIV,2016,Male,59,55-64,Services,Formal,191.0
CIV,2016,Male,60,55-64,Services,Informal,314.0
CIV,2016,Male,60,55-64,Services,Formal,178.0
CIV,2016,Male,61,55-64,Services,Informal,293.0
CIV,2016,Male,61,55-64,Services,Formal,165.0
CIV,2016,Male,62,55-64,Services,Informal,273.0
CIV,2016,Male,62,55-64,Services,Formal,154.0
CIV,2016,Male,63,55-64,Services,Informal,255.0
CIV,2016,Male,63,55-64,Services,Formal,144.0
CIV,2016,Male,64,55-64,Services,Informal,238.0
CIV,2016,Male,64,55-64,Services,Formal,135.0
CIV,2017,Male,55,55-64,Services,Informal,326.0
CIV,2017,Male,55,55-64,Services,Formal,221.0
CIV,2017,Male,56,55-64,Services,Informal,300.0
CIV,2017,Male,56,55-64,Services,Formal,203.0
CIV,2017,Male,57,55-64,Services,Informal,277.0
CIV,2017,Male,57,55-64,Services,Formal,187.0
CIV,2017,Male,58,55-64,Services,Informal,257.0
CIV,2017,Male,58,55-64,Services,Formal,174.0
CIV,2017,Male,59,55-64,Services,Informal,240.0
CIV,2017,Male,59,55-64,Services,Formal,163.0
CIV,2017,Male,60,55-64,Services,Informal,224.0
CIV,2017,Male,60,55-64,Services,Formal,152.0
CIV,2017,Male,61,55-64,Services,Informal,209.0
CIV,2017,Male,61,55-64,Services,Formal,141.0
CIV,2017,Male,62,55-64,Services,Informal,195.0
CIV,2017,Male,62,55-64,Services,Formal,132.0
CIV,2017,Male,63,55-64,Services,Informal,182.0
CIV,2017,Male,63,55-64,Services,Formal,124.0
CIV,2017,Male,64,55-64,Services,Informal,170.0
CIV,2017,Male,64,55-64,Services,Formal,116.0
CIV,2018,Male,55,55-64,Services,Informal,333.0
CIV,2018,Male,55,55-64,Services,Formal,195.0
CIV,2018,Male,56,55-64,Services,Informal,306.0
CIV,2018,Male,56,55-64,Services,Formal,180.0
CIV,2018,Male,57,55-64,Services,Informal,282.0
CIV,2018,Male,57,55-64,Services,Formal,166.0
CIV,2018,Male,58,55-64,Services,Informal,263.0
CIV,2018,Male,58,55-64,Services,Formal,154.0
CIV,2018,Male,59,55-64,Services,Informal,246.0
CIV,2018,Male,59,55-64,Services,Formal,144.0
CIV,2018,Male,60,55-64,Services,Informal,229.0
CIV,2018,Male,60,55-64,Services,Formal,135.0
CIV,2018,Male,61,55-64,Services,Informal,214.0
CIV,2018,Male,61,55-64,Services,Formal,126.0
CIV,2018,Male,62,55-64,Services,Informal,200.0
CIV,2018,Male,62,55-64,Services,Formal,118.0
CIV,2018,Male,63,55-64,Services,Informal,188.0
CIV,2018,Male,63,55-64,Services,Formal,110.0
CIV,2018,Male,64,55-64,Services,Informal,176.0
CIV,2018,Male,64,55-64,Services,Formal,103.0
CIV,2019,Male,55,55-64,Services,Informal,261.0
CIV,2019,Male,55,55-64,Services,Formal,133.0
CIV,2019,Male,56,55-64,Services,Informal,241.0
CIV,2019,Male,56,55-64,Services,Formal,122.0
CIV,2019,Male,57,55-64,Services,Informal,222.0
CIV,2019,Male,57,55-64,Services,Formal,113.0
CIV,2019,Male,58,55-64,Services,Informal,206.0
CIV,2019,Male,58,55-64,Services,Formal,105.0
CIV,2019,Male,59,55-64,Services,Informal,194.0
CIV,2019,Male,59,55-64,Services,Formal,98.0
CIV,2019,Male,60,55-64,Services,Informal,181.0
CIV,2019,Male,60,55-64,Services,Formal,92.0
CIV,2019,Male,61,55-64,Services,Informal,169.0
CIV,2019,Male,61,55-64,Services,Formal,86.0
CIV,2019,Male,62,55-64,Services,Informal,159.0
CIV,2019,Male,62,55-64,Services,Formal,80.0
CIV,2019,Male,63,55-64,Services,Informal,149.0
CIV,2019,Male,63,55-64,Services,Formal,75.0
CIV,2019,Male,64,55-64,Services,Informal,140.0
CIV,2019,Male,64,55-64,Services,Formal,71.0
CIV,2020,Male,55,55-64,Services,Informal,321.0
CIV,2020,Male,55,55-64,Services,Formal,163.0
CIV,2020,Male,56,55-64,Services,Informal,295.0
CIV,2020,Male,56,55-64,Services,Formal,150.0
CIV,2020,Male,57,55-64,Services,Informal,272.0
CIV,2020,Male,57,55-64,Services,Formal,139.0
CIV,2020,Male,58,55-64,Services,Informal,253.0
CIV,2020,Male,58,55-64,Services,Formal,129.0
CIV,2020,Male,59,55-64,Services,Informal,238.0
CIV,2020,Male,59,55-64,Services,Formal,121.0
CIV,2020,Male,60,55-64,Services,Informal,223.0
CIV,2020,Male,60,55-64,Services,Formal,113.0
CIV,2020,Male,61,55-64,Services,Informal,209.0
CIV,2020,Male,61,55-64,Services,Formal,106.0
CIV,2020,Male,62,55-64,Services,Informal,195.0
CIV,2020,Male,62,55-64,Services,Formal,100.0
CIV,2020,Male,63,55-64,Services,Informal,184.0
CIV,2020,Male,63,55-64,Services,Formal,94.0
CIV,2020,Male,64,55-64,Services,Informal,173.0
CIV,2020,Male,64,55-64,Services,Formal,88.0
CIV,2021,Male,55,55-64,Services,Informal,282.0
CIV,2021,Male,55,55-64,Services,Formal,144.0
CIV,2021,Male,56,55-64,Services,Informal,261.0
CIV,2021,Male,56,55-64,Services,Formal,134.0
CIV,2021,Male,57,55-64,Services,Informal,242.0
CIV,2021,Male,57,55-64,Services,Formal,124.0
CIV,2021,Male,58,55-64,Services,Informal,224.0
CIV,2021,Male,58,55-64,Services,Formal,115.0
CIV,2021,Male,59,55-64,Services,Informal,208.0
CIV,2021,Male,59,55-64,Services,Formal,106.0
CIV,2021,Male,60,55-64,Services,Informal,193.0
CIV,2021,Male,60,55-64,Services,Formal,98.0
CIV,2021,Male,61,55-64,Services,Informal,177.0
CIV,2021,Male,61,55-64,Services,Formal,91.0
CIV,2021,Male,62,55-64,Services,Informal,165.0
CIV,2021,Male,62,55-64,Services,Formal,84.0
CIV,2021,Male,63,55-64,Services,Informal,154.0
CIV,2021,Male,63,55-64,Services,Formal,79.0
CIV,2021,Male,64,55-64,Services,Informal,146.0
CIV,2021,Male,64,55-64,Services,Formal,74.0
CIV,2022,Male,55,55-64,Services,Informal,151.0
CIV,2022,Male,55,55-64,Services,Formal,78.0
CIV,2022,Male,56,55-64,Services,Informal,141.0
CIV,2022,Male,56,55-64,Services,Formal,73.0
CIV,2022,Male,57,55-64,Services,Informal,131.0
CIV,2022,Male,57,55-64,Services,Formal,67.0
CIV,2022,Male,58,55-64,Services,Informal,121.0
CIV,2022,Male,58,55-64,Services,Formal,62.0
CIV,2022,Male,59,55-64,Services,Informal,112.0
CIV,2022,Male,59,55-64,Services,Formal,57.0
CIV,2022,Male,60,55-64,Services,Informal,102.0
CIV,2022,Male,60,55-64,Services,Formal,53.0
CIV,2022,Male,61,55-64,Services,Informal,94.0
CIV,2022,Male,61,55-64,Services,Formal,48.0
CIV,2022,Male,62,55-64,Services,Informal,86.0
CIV,2022,Male,62,55-64,Services,Formal,44.0
CIV,2022,Male,63,55-64,Services,Informal,80.0
CIV,2022,Male,63,55-64,Services,Formal,41.0
CIV,2022,Male,64,55-64,Services,Informal,75.0
CIV,2022,Male,64,55-64,Services,Formal,39.0
CIV,2023,Male,55,55-64,Services,Informal,269.0
CIV,2023,Male,55,55-64,Services,Formal,204.0
CIV,2023,Male,56,55-64,Services,Informal,252.0
CIV,2023,Male,56,55-64,Services,Formal,190.0
CIV,2023,Male,57,55-64,Services,Informal,234.0
CIV,2023,Male,57,55-64,Services,Formal,177.0
CIV,2023,Male,58,55-64,Services,Informal,216.0
